,Serie,Date,Value
17390,Social-Meta-Sales Led-Bottom-NA-Impressions,2023-12-24,6134.0
17391,Social-Meta-Sales Led-Bottom-NA-Clicks,2023-12-24,29.0
17392,Social-Meta-Sales Led-Bottom-NA-Spend,2023-12-24,452.89
17393,Social-Meta-Sales Led-Mid-NA-Impressions,2023-12-23,17549.0
17394,Social-Meta-Sales Led-Mid-NA-Clicks,2023-12-23,120.0
17395,Social-Meta-Sales Led-Mid-NA-Spend,2023-12-23,666.4
17396,Social-Meta-Sales Led-Bottom-NA-Impressions,2023-12-23,6180.0
17397,Social-Meta-Sales Led-Bottom-NA-Clicks,2023-12-23,17.0
17398,Social-Meta-Sales Led-Bottom-NA-Spend,2023-12-23,427.09
17399,Social-Meta-Sales Led-Mid-NA-Impressions,2023-12-22,19416.0
17400,Social-Meta-Sales Led-Mid-NA-Clicks,2023-12-22,117.0
17401,Social-Meta-Sales Led-Mid-NA-Spend,2023-12-22,651.8
17402,Social-Meta-Sales Led-Bottom-NA-Impressions,2023-12-22,11261.0
17403,Social-Meta-Sales Led-Bottom-NA-Clicks,2023-12-22,21.0
17404,Social-Meta-Sales Led-Bottom-NA-Spend,2023-12-22,423.0
17405,Social-Meta-Sales Led-Mid-NA-Impressions,2023-12-21,19556.0
17406,Social-Meta-Sales Led-Mid-NA-Clicks,2023-12-21,125.0
17407,Social-Meta-Sales Led-Mid-NA-Spend,2023-12-21,650.84
17408,Social-Meta-Sales Led-Bottom-NA-Impressions,2023-12-21,12418.0
17409,Social-Meta-Sales Led-Bottom-NA-Clicks,2023-12-21,21.0
17410,Social-Meta-Sales Led-Bottom-NA-Spend,2023-12-21,425.18
17411,Social-Meta-Sales Led-Mid-NA-Impressions,2023-12-20,19394.0
17412,Social-Meta-Sales Led-Mid-NA-Clicks,2023-12-20,126.0
17413,Social-Meta-Sales Led-Mid-NA-Spend,2023-12-20,648.01
17414,Social-Meta-Sales Led-Bottom-NA-Impressions,2023-12-20,11762.0
17415,Social-Meta-Sales Led-Bottom-NA-Clicks,2023-12-20,27.0
17416,Social-Meta-Sales Led-Bottom-NA-Spend,2023-12-20,433.08
17417,Social-Meta-Sales Led-Mid-NA-Impressions,2023-12-19,20141.0
17418,Social-Meta-Sales Led-Mid-NA-Clicks,2023-12-19,109.0
17419,Social-Meta-Sales Led-Mid-NA-Spend,2023-12-19,659.12
17420,Social-Meta-Sales Led-Bottom-NA-Impressions,2023-12-19,13929.0
17421,Social-Meta-Sales Led-Bottom-NA-Clicks,2023-12-19,22.0
17422,Social-Meta-Sales Led-Bottom-NA-Spend,2023-12-19,435.26
17423,Social-Meta-Sales Led-Mid-NA-Impressions,2023-12-18,20380.0
17424,Social-Meta-Sales Led-Mid-NA-Clicks,2023-12-18,131.0
17425,Social-Meta-Sales Led-Mid-NA-Spend,2023-12-18,676.4499999999999
17426,Social-Meta-Sales Led-Bottom-NA-Impressions,2023-12-18,12685.0
17427,Social-Meta-Sales Led-Bottom-NA-Clicks,2023-12-18,19.0
17428,Social-Meta-Sales Led-Bottom-NA-Spend,2023-12-18,470.18
17429,Social-Meta-Sales Led-Mid-NA-Impressions,2023-12-17,18797.0
17430,Social-Meta-Sales Led-Mid-NA-Clicks,2023-12-17,116.0
17431,Social-Meta-Sales Led-Mid-NA-Spend,2023-12-17,693.1
17432,Social-Meta-Sales Led-Bottom-NA-Impressions,2023-12-17,6913.0
17433,Social-Meta-Sales Led-Bottom-NA-Clicks,2023-12-17,22.0
17434,Social-Meta-Sales Led-Bottom-NA-Spend,2023-12-17,465.98
17435,Social-Meta-Sales Led-Mid-NA-Impressions,2023-12-16,16699.0
17436,Social-Meta-Sales Led-Mid-NA-Clicks,2023-12-16,104.0
17437,Social-Meta-Sales Led-Mid-NA-Spend,2023-12-16,672.53
17438,Social-Meta-Sales Led-Bottom-NA-Impressions,2023-12-16,6401.0
17439,Social-Meta-Sales Led-Bottom-NA-Clicks,2023-12-16,19.0
17440,Social-Meta-Sales Led-Bottom-NA-Spend,2023-12-16,449.93
17441,Social-Meta-Sales Led-Mid-NA-Impressions,2023-12-15,17209.0
17442,Social-Meta-Sales Led-Mid-NA-Clicks,2023-12-15,91.0
17443,Social-Meta-Sales Led-Mid-NA-Spend,2023-12-15,620.36
17444,Social-Meta-Sales Led-Bottom-NA-Impressions,2023-12-15,11319.0
17445,Social-Meta-Sales Led-Bottom-NA-Clicks,2023-12-15,25.0
17446,Social-Meta-Sales Led-Bottom-NA-Spend,2023-12-15,421.24
17447,Social-Meta-Sales Led-Mid-NA-Impressions,2023-12-14,15973.0
17448,Social-Meta-Sales Led-Mid-NA-Clicks,2023-12-14,77.0
17449,Social-Meta-Sales Led-Mid-NA-Spend,2023-12-14,510.08000000000004
17450,Social-Meta-Sales Led-Bottom-NA-Impressions,2023-12-14,14784.0
17451,Social-Meta-Sales Led-Bottom-NA-Clicks,2023-12-14,25.0
17452,Social-Meta-Sales Led-Bottom-NA-Spend,2023-12-14,438.4
17453,Social-Meta-Sales Led-Mid-NA-Impressions,2023-12-13,13794.0
17454,Social-Meta-Sales Led-Mid-NA-Clicks,2023-12-13,100.0
17455,Social-Meta-Sales Led-Mid-NA-Spend,2023-12-13,510.5
17456,Social-Meta-Sales Led-Bottom-NA-Impressions,2023-12-13,14638.0
17457,Social-Meta-Sales Led-Bottom-NA-Clicks,2023-12-13,28.0
17458,Social-Meta-Sales Led-Bottom-NA-Spend,2023-12-13,415.65
17459,Social-Meta-Sales Led-Mid-NA-Impressions,2023-12-12,15040.0
17460,Social-Meta-Sales Led-Mid-NA-Clicks,2023-12-12,76.0
17461,Social-Meta-Sales Led-Mid-NA-Spend,2023-12-12,518.57
17462,Social-Meta-Sales Led-Bottom-NA-Impressions,2023-12-12,12860.0
17463,Social-Meta-Sales Led-Bottom-NA-Clicks,2023-12-12,29.0
17464,Social-Meta-Sales Led-Bottom-NA-Spend,2023-12-12,433.65
17465,Social-Meta-Sales Led-Mid-NA-Impressions,2023-12-11,15034.0
17466,Social-Meta-Sales Led-Mid-NA-Clicks,2023-12-11,97.0
17467,Social-Meta-Sales Led-Mid-NA-Spend,2023-12-11,526.3299999999999
17468,Social-Meta-Sales Led-Bottom-NA-Impressions,2023-12-11,12971.0
17469,Social-Meta-Sales Led-Bottom-NA-Clicks,2023-12-11,35.0
17470,Social-Meta-Sales Led-Bottom-NA-Spend,2023-12-11,456.47
17471,Social-Meta-Sales Led-Mid-NA-Impressions,2023-12-10,24826.0
17472,Social-Meta-Sales Led-Mid-NA-Clicks,2023-12-10,112.0
17473,Social-Meta-Sales Led-Mid-NA-Spend,2023-12-10,538.5
17474,Social-Meta-Sales Led-Bottom-NA-Impressions,2023-12-10,6306.0
17475,Social-Meta-Sales Led-Bottom-NA-Clicks,2023-12-10,27.0
17476,Social-Meta-Sales Led-Bottom-NA-Spend,2023-12-10,464.39
17477,Social-Meta-Sales Led-Mid-NA-Impressions,2023-12-09,14263.0
17478,Social-Meta-Sales Led-Mid-NA-Clicks,2023-12-09,88.0
17479,Social-Meta-Sales Led-Mid-NA-Spend,2023-12-09,522.59
17480,Social-Meta-Sales Led-Bottom-NA-Impressions,2023-12-09,6621.0
17481,Social-Meta-Sales Led-Bottom-NA-Clicks,2023-12-09,26.0
17482,Social-Meta-Sales Led-Bottom-NA-Spend,2023-12-09,445.16
17483,Social-Meta-Sales Led-Mid-NA-Impressions,2023-12-08,15333.0
17484,Social-Meta-Sales Led-Mid-NA-Clicks,2023-12-08,96.0
17485,Social-Meta-Sales Led-Mid-NA-Spend,2023-12-08,496.23
17486,Social-Meta-Sales Led-Bottom-NA-Impressions,2023-12-08,11811.0
17487,Social-Meta-Sales Led-Bottom-NA-Clicks,2023-12-08,15.0
17488,Social-Meta-Sales Led-Bottom-NA-Spend,2023-12-08,428.99
17489,Social-Meta-Sales Led-Mid-NA-Impressions,2023-12-07,15753.0
17490,Social-Meta-Sales Led-Mid-NA-Clicks,2023-12-07,103.0
17491,Social-Meta-Sales Led-Mid-NA-Spend,2023-12-07,512.96
17492,Social-Meta-Sales Led-Bottom-NA-Impressions,2023-12-07,12215.0
17493,Social-Meta-Sales Led-Bottom-NA-Clicks,2023-12-07,31.0
17494,Social-Meta-Sales Led-Bottom-NA-Spend,2023-12-07,433.14
17495,Social-Meta-Sales Led-Mid-NA-Impressions,2023-12-06,15542.0
17496,Social-Meta-Sales Led-Mid-NA-Clicks,2023-12-06,75.0
17497,Social-Meta-Sales Led-Mid-NA-Spend,2023-12-06,504.61
17498,Social-Meta-Sales Led-Bottom-NA-Impressions,2023-12-06,12438.0
17499,Social-Meta-Sales Led-Bottom-NA-Clicks,2023-12-06,25.0
